"owner_id","owner_tag","location_count","valid_location_count","analysis_status","approximation_status","approximation_strategy","approximation_accepted","nobles_raw_deviation","nobles_approx_deviation","clergy_raw_deviation","clergy_approx_deviation","burghers_raw_deviation","burghers_approx_deviation","lower_raw_deviation","lower_approx_deviation"
"1463","CES","2","2","analyzed","gate_rejected","raw_fallback","False","0.13886","0.13886","-0.13171","-0.13171","0.43904","0.43904","-0.44621","-0.44621"
"307","CET","4","4","analyzed","feasible","improvement_l2","True","0.11345","0.09136","-0.07040","-0.00987","0.06850","-0.02614","-0.11158","-0.05535"
"1464","CEV","1","1","analyzed","gate_rejected","raw_fallback","False","0.17947","0.17947","-0.04886","-0.04886","0.00000","0.00000","-0.13060","-0.13060"
"2226","CFC","1","1","analyzed","gate_rejected","raw_fallback","False","0.57465","0.57465","-0.19831","-0.19831","0.05093","0.05093","-0.42728","-0.42728"
"802","CGZ","1","1","analyzed","gate_rejected","raw_fallback","False","-0.05245","-0.05245","0.46260","0.46260","0.00000","0.00000","-0.41015","-0.41015"
"2090","CHA","21","16","analyzed","feasible","target_l2","True","2.35299","2.07021","-0.50413","-0.40779","-0.05703","-0.02203","-1.79205","-1.64040"
"1290","CHD","11","11","analyzed","feasible","balanced_l2","True","-0.10901","0.00000","-0.06885","0.00000","0.01767","0.00000","0.16013","0.00000"
"897","CHG","127","32","analyzed","feasible","improvement_l2","True","1.63364","1.00828","-1.08357","-0.96162","-0.09898","0.00016","-0.45116","-0.04682"
"891","CHH","11","11","analyzed","gate_rejected","raw_fallback","False","-0.02288","-0.02288","0.64483","0.64483","0.00000","0.00000","-0.62193","-0.62193"
"761","CHI","1661","814","analyzed","feasible","improvement_l2","True","-4.07292","0.28143","-41.63810","-33.28887","69.07564","34.22972","-23.38354","-1.22228"
"111","CHJ","2","2","analyzed","gate_rejected","raw_fallback","False","0.04625","0.04625","-0.05322","-0.05322","-0.00020","-0.00020","0.00718","0.00718"
"1068","CHK","23","21","analyzed","feasible","improvement_l2","True","-0.74624","-0.43860","0.60961","0.46740","-0.01697","-0.00024","0.15347","-0.02857"
"236","CHL","2","2","analyzed","gate_rejected","raw_fallback","False","-0.05250","-0.05250","-0.00045","-0.00045","0.01386","0.01386","0.03911","0.03911"
"61","CHM","4","4","analyzed","gate_rejected","raw_fallback","False","0.04549","0.04549","0.02318","0.02318","0.03294","0.03294","-0.10168","-0.10168"
"1550","CHN","1","1","analyzed","gate_rejected","raw_fallback","False","0.02619","0.02619","-0.01670","-0.01670","0.03074","0.03074","-0.04023","-0.04023"
"2045","CHR","14","14","analyzed","feasible","balanced_l2","True","-0.16423","0.00000","0.01732","0.00000","0.18682","0.00000","-0.04007","0.00000"
"1762","CHT","4","4","analyzed","gate_rejected","raw_fallback","False","0.29563","0.29563","-0.36290","-0.36290","0.00000","0.00000","0.06725","0.06725"
"1466","CHX","1","1","analyzed","gate_rejected","raw_fallback","False","0.13830","0.13830","-0.02627","-0.02627","0.00422","0.00422","-0.11626","-0.11626"
"759","CHZ","1","1","analyzed","gate_rejected","raw_fallback","False","0.01082","0.01082","-0.00240","-0.00240","0.00000","0.00000","-0.00843","-0.00843"
"69","CIC","3","3","analyzed","gate_rejected","raw_fallback","False","0.01930","0.01930","-0.46820","-0.46820","0.57617","0.57617","-0.12730","-0.12730"
"1682","CIH","1","1","analyzed","gate_rejected","raw_fallback","False","0.04658","0.04658","-0.03157","-0.03157","0.00000","0.00000","-0.01501","-0.01501"
"20","CIL","12","12","analyzed","feasible","improvement_l2","True","-0.97115","-0.04679","0.21116","0.19871","0.85532","-0.14014","-0.09547","-0.01178"
"1405","CIN","1","1","analyzed","gate_rejected","raw_fallback","False","0.01150","0.01150","0.00333","0.00333","0.00011","0.00011","-0.01494","-0.01494"
"1556","CJK","1","1","analyzed","gate_rejected","raw_fallback","False","0.06715","0.06715","-0.02505","-0.02505","0.01448","0.01448","-0.05657","-0.05657"
"928","CKL","6","5","analyzed","gate_rejected","raw_fallback","False","0.60482","0.60482","-0.29589","-0.29589","0.00000","0.00000","-0.30896","-0.30896"
"1752","CKP","5","5","analyzed","gate_rejected","raw_fallback","False","0.70400","0.70400","-0.76480","-0.76480","0.36262","0.36262","-0.30186","-0.30186"
"292","CLA","3","3","analyzed","gate_rejected","raw_fallback","False","0.51701","0.51701","-0.21683","-0.21683","0.00000","0.00000","-0.30018","-0.30018"
"1668","CLC","1","1","analyzed","gate_rejected","raw_fallback","False","0.23875","0.23875","-0.11559","-0.11559","0.00589","0.00589","-0.12906","-0.12906"
"822","CLE","2","2","analyzed","gate_rejected","raw_fallback","False","0.10897","0.10897","-0.09292","-0.09292","0.00000","0.00000","-0.01604","-0.01604"
"216","CLI","2","2","analyzed","gate_rejected","raw_fallback","False","0.04265","0.04265","-0.01240","-0.01240","0.00000","0.00000","-0.03029","-0.03029"
"1692","CLL","1","1","analyzed","gate_rejected","raw_fallback","False","0.12451","0.12451","-0.06475","-0.06475","0.00000","0.00000","-0.05976","-0.05976"
"1631","CLM","7","6","analyzed","feasible","minimax_ratio","True","0.11299","0.10613","-0.15829","-0.14863","-0.00061","-0.00057","0.04586","0.04307"
"1611","CLP","1","1","analyzed","gate_rejected","raw_fallback","False","0.06581","0.06581","-0.03740","-0.03740","0.00660","0.00660","-0.03501","-0.03501"
"98","CLQ","1","1","analyzed","gate_rejected","raw_fallback","False","0.02198","0.02198","-0.02543","-0.02543","0.00025","0.00025","0.00320","0.00320"
"293","CLR","3","3","analyzed","feasible","minimax_ratio","True","0.06321","0.06213","-0.12574","-0.09849","0.13437","0.10699","-0.07186","-0.07063"
"1204","CLT","1","1","analyzed","gate_rejected","raw_fallback","False","0.08925","0.08925","-0.02086","-0.02086","0.00000","0.00000","-0.06840","-0.06840"
"300","CMA","1","1","analyzed","gate_rejected","raw_fallback","False","0.05177","0.05177","-0.04837","-0.04837","0.00000","0.00000","-0.00340","-0.00340"
"1301","CMN","4","4","analyzed","feasible","minimax_ratio","True","0.68314","0.67492","-0.08707","-0.08551","-0.09576","-0.09468","-0.50039","-0.49473"
"1467","CMR","1","1","analyzed","gate_rejected","raw_fallback","False","0.63860","0.63860","-0.11374","-0.11374","0.00000","0.00000","-0.52486","-0.52486"
"344","CMS","1","1","analyzed","gate_rejected","raw_fallback","False","0.09895","0.09895","-0.01760","-0.01760","0.00000","0.00000","-0.08135","-0.08135"
"113","CNC","1","1","analyzed","gate_rejected","raw_fallback","False","0.01886","0.01886","-0.01961","-0.01961","0.00000","0.00000","0.00074","0.00074"
"21","CND","19","16","analyzed","feasible","improvement_l2","True","0.66494","0.28369","-0.50475","-0.42735","0.50713","0.07619","-0.66736","0.06747"
"1751","CNL","1","1","analyzed","gate_rejected","raw_fallback","False","0.19483","0.19483","-0.07719","-0.07719","-0.00038","-0.00038","-0.11728","-0.11728"
"309","CNN","2","2","analyzed","gate_rejected","raw_fallback","False","0.31807","0.31807","-0.14141","-0.14141","0.00000","0.00000","-0.17667","-0.17667"
"1441","CNT","1","1","analyzed","gate_rejected","raw_fallback","False","0.03760","0.03760","-0.00712","-0.00712","0.00000","0.00000","-0.03049","-0.03049"
"1468","CNV","1","1","analyzed","gate_rejected","raw_fallback","False","0.31347","0.31347","-0.12744","-0.12744","0.00047","0.00047","-0.18651","-0.18651"
"1749","COC","12","12","analyzed","feasible","improvement_l2","True","3.23963","2.80007","-2.59517","-2.55633","-0.08122","-0.00012","-0.56336","-0.24361"
"850","COG","1","1","analyzed","gate_rejected","raw_fallback","False","-0.01735","-0.01735","0.10483","0.10483","0.00000","0.00000","-0.08748","-0.08748"
"1626","COI","2","2","analyzed","gate_rejected","raw_fallback","False","0.07894","0.07894","-0.08052","-0.08052","0.00000","0.00000","0.00158","0.00158"
"1180","COM","3","3","analyzed","gate_rejected","raw_fallback","False","0.20443","0.20443","-0.06134","-0.06134","0.00000","0.00000","-0.14314","-0.14314"
"1655","CON","1","1","analyzed","gate_rejected","raw_fallback","False","0.05823","0.05823","-0.02511","-0.02511","-0.00292","-0.00292","-0.03020","-0.03020"
"1470","COT","1","1","analyzed","gate_rejected","raw_fallback","False","0.20035","0.20035","-0.03945","-0.03945","0.00749","0.00749","-0.16840","-0.16840"
"402","CPA","2","0","no_valid_locations","","","","","","","","","","",""
"1736","CPN","1","1","analyzed","gate_rejected","raw_fallback","False","0.04848","0.04848","-0.02989","-0.02989","0.00000","0.00000","-0.01859","-0.01859"
"86","CRA","5","3","analyzed","gate_rejected","raw_fallback","False","0.04468","0.04468","-0.02002","-0.02002","0.00000","0.00000","-0.02467","-0.02467"
"1590","CRK","1","1","analyzed","gate_rejected","raw_fallback","False","0.06673","0.06673","-0.03790","-0.03790","0.00000","0.00000","-0.02883","-0.02883"
"1350","CRL","2","1","analyzed","gate_rejected","raw_fallback","False","0.01506","0.01506","-0.00652","-0.00652","0.00000","0.00000","-0.00855","-0.00855"
"196","CRO","11","10","analyzed","feasible","improvement_l2","True","-0.32219","-0.08777","0.04222","-0.01492","0.18240","0.02497","0.09752","0.07772"
"1472","CRR","2","2","analyzed","gate_rejected","raw_fallback","False","-0.16555","-0.16555","0.02300","0.02300","0.00000","0.00000","0.14253","0.14253"
"1020","CRS","37","9","analyzed","gate_rejected","raw_fallback","False","0.02619","0.02619","0.04656","0.04656","0.00000","0.00000","-0.07276","-0.07276"
"221","CRT","8","8","analyzed","gate_rejected","raw_fallback","False","0.02757","0.02757","0.04187","0.04187","0.07594","0.07594","-0.14548","-0.14548"
"1727","CSM","1","1","analyzed","gate_rejected","raw_fallback","False","0.05157","0.05157","-0.03030","-0.03030","-0.00166","-0.00166","-0.01960","-0.01960"
"70","CSU","2","2","analyzed","gate_rejected","raw_fallback","False","0.05725","0.05725","-0.05832","-0.05832","0.00000","0.00000","0.00105","0.00105"
"1688","CTC","2","2","analyzed","gate_rejected","raw_fallback","False","0.05024","0.05024","-0.05004","-0.05004","0.00215","0.00215","-0.00235","-0.00235"
"1591","CTE","1","1","analyzed","gate_rejected","raw_fallback","False","0.06186","0.06186","-0.02499","-0.02499","0.00000","0.00000","-0.03686","-0.03686"
"1675","CTL","1","1","analyzed","gate_rejected","raw_fallback","False","0.11615","0.11615","-0.05123","-0.05123","0.00000","0.00000","-0.06494","-0.06494"
"1756","CTM","2","2","analyzed","gate_rejected","raw_fallback","False","0.05738","0.05738","-0.03531","-0.03531","0.01648","0.01648","-0.03855","-0.03855"
"1349","CTR","4","4","analyzed","feasible","improvement_l2","True","0.07538","0.04600","-0.05992","-0.04967","-0.02688","0.00065","0.01139","0.00302"
